,row_id,date,country,store,product,num_sold
12190,12190,2016-11-08,Finland,KaggleRama,Kaggle Hat,489
12191,12191,2016-11-08,Finland,KaggleRama,Kaggle Sticker,180
12192,12192,2016-11-08,Norway,KaggleMart,Kaggle Mug,301
12193,12193,2016-11-08,Norway,KaggleMart,Kaggle Hat,419
12194,12194,2016-11-08,Norway,KaggleMart,Kaggle Sticker,137
12195,12195,2016-11-08,Norway,KaggleRama,Kaggle Mug,559
12196,12196,2016-11-08,Norway,KaggleRama,Kaggle Hat,675
12197,12197,2016-11-08,Norway,KaggleRama,Kaggle Sticker,272
12198,12198,2016-11-08,Sweden,KaggleMart,Kaggle Mug,253
12199,12199,2016-11-08,Sweden,KaggleMart,Kaggle Hat,323
12200,12200,2016-11-08,Sweden,KaggleMart,Kaggle Sticker,122
12201,12201,2016-11-08,Sweden,KaggleRama,Kaggle Mug,423
12202,12202,2016-11-08,Sweden,KaggleRama,Kaggle Hat,615
12203,12203,2016-11-08,Sweden,KaggleRama,Kaggle Sticker,227
12204,12204,2016-11-09,Finland,KaggleMart,Kaggle Mug,223
12205,12205,2016-11-09,Finland,KaggleMart,Kaggle Hat,312
12206,12206,2016-11-09,Finland,KaggleMart,Kaggle Sticker,95
12207,12207,2016-11-09,Finland,KaggleRama,Kaggle Mug,364
12208,12208,2016-11-09,Finland,KaggleRama,Kaggle Hat,475
12209,12209,2016-11-09,Finland,KaggleRama,Kaggle Sticker,181
12210,12210,2016-11-09,Norway,KaggleMart,Kaggle Mug,306
12211,12211,2016-11-09,Norway,KaggleMart,Kaggle Hat,414
12212,12212,2016-11-09,Norway,KaggleMart,Kaggle Sticker,143
12213,12213,2016-11-09,Norway,KaggleRama,Kaggle Mug,536
12214,12214,2016-11-09,Norway,KaggleRama,Kaggle Hat,677
12215,12215,2016-11-09,Norway,KaggleRama,Kaggle Sticker,236
12216,12216,2016-11-09,Sweden,KaggleMart,Kaggle Mug,245
12217,12217,2016-11-09,Sweden,KaggleMart,Kaggle Hat,359
12218,12218,2016-11-09,Sweden,KaggleMart,Kaggle Sticker,128
12219,12219,2016-11-09,Sweden,KaggleRama,Kaggle Mug,479
12220,12220,2016-11-09,Sweden,KaggleRama,Kaggle Hat,613
12221,12221,2016-11-09,Sweden,KaggleRama,Kaggle Sticker,219
12222,12222,2016-11-10,Finland,KaggleMart,Kaggle Mug,208
12223,12223,2016-11-10,Finland,KaggleMart,Kaggle Hat,282
12224,12224,2016-11-10,Finland,KaggleMart,Kaggle Sticker,101
12225,12225,2016-11-10,Finland,KaggleRama,Kaggle Mug,354
12226,12226,2016-11-10,Finland,KaggleRama,Kaggle Hat,516
12227,12227,2016-11-10,Finland,KaggleRama,Kaggle Sticker,178
12228,12228,2016-11-10,Norway,KaggleMart,Kaggle Mug,322
12229,12229,2016-11-10,Norway,KaggleMart,Kaggle Hat,377
12230,12230,2016-11-10,Norway,KaggleMart,Kaggle Sticker,133
12231,12231,2016-11-10,Norway,KaggleRama,Kaggle Mug,551
12232,12232,2016-11-10,Norway,KaggleRama,Kaggle Hat,754
12233,12233,2016-11-10,Norway,KaggleRama,Kaggle Sticker,235
12234,12234,2016-11-10,Sweden,KaggleMart,Kaggle Mug,226
12235,12235,2016-11-10,Sweden,KaggleMart,Kaggle Hat,374
12236,12236,2016-11-10,Sweden,KaggleMart,Kaggle Sticker,127
12237,12237,2016-11-10,Sweden,KaggleRama,Kaggle Mug,464
12238,12238,2016-11-10,Sweden,KaggleRama,Kaggle Hat,569
12239,12239,2016-11-10,Sweden,KaggleRama,Kaggle Sticker,226
12240,12240,2016-11-11,Finland,KaggleMart,Kaggle Mug,215
12241,12241,2016-11-11,Finland,KaggleMart,Kaggle Hat,301
12242,12242,2016-11-11,Finland,KaggleMart,Kaggle Sticker,102
12243,12243,2016-11-11,Finland,KaggleRama,Kaggle Mug,392
12244,12244,2016-11-11,Finland,KaggleRama,Kaggle Hat,531
12245,12245,2016-11-11,Finland,KaggleRama,Kaggle Sticker,187
12246,12246,2016-11-11,Norway,KaggleMart,Kaggle Mug,294
12247,12247,2016-11-11,Norway,KaggleMart,Kaggle Hat,429
12248,12248,2016-11-11,Norway,KaggleMart,Kaggle Sticker,137
12249,12249,2016-11-11,Norway,KaggleRama,Kaggle Mug,560
12250,12250,2016-11-11,Norway,KaggleRama,Kaggle Hat,787
12251,12251,2016-11-11,Norway,KaggleRama,Kaggle Sticker,266
12252,12252,2016-11-11,Sweden,KaggleMart,Kaggle Mug,261
12253,12253,2016-11-11,Sweden,KaggleMart,Kaggle Hat,347
12254,12254,2016-11-11,Sweden,KaggleMart,Kaggle Sticker,128
12255,12255,2016-11-11,Sweden,KaggleRama,Kaggle Mug,485
12256,12256,2016-11-11,Sweden,KaggleRama,Kaggle Hat,629
12257,12257,2016-11-11,Sweden,KaggleRama,Kaggle Sticker,216
12258,12258,2016-11-12,Finland,KaggleMart,Kaggle Mug,238
12259,12259,2016-11-12,Finland,KaggleMart,Kaggle Hat,333
12260,12260,2016-11-12,Finland,KaggleMart,Kaggle Sticker,121
12261,12261,2016-11-12,Finland,KaggleRama,Kaggle Mug,437
12262,12262,2016-11-12,Finland,KaggleRama,Kaggle Hat,599
12263,12263,2016-11-12,Finland,KaggleRama,Kaggle Sticker,214
12264,12264,2016-11-12,Norway,KaggleMart,Kaggle Mug,393
12265,12265,2016-11-12,Norway,KaggleMart,Kaggle Hat,504
12266,12266,2016-11-12,Norway,KaggleMart,Kaggle Sticker,173
12267,12267,2016-11-12,Norway,KaggleRama,Kaggle Mug,689
12268,12268,2016-11-12,Norway,KaggleRama,Kaggle Hat,899
12269,12269,2016-11-12,Norway,KaggleRama,Kaggle Sticker,278
12270,12270,2016-11-12,Sweden,KaggleMart,Kaggle Mug,312
12271,12271,2016-11-12,Sweden,KaggleMart,Kaggle Hat,376
12272,12272,2016-11-12,Sweden,KaggleMart,Kaggle Sticker,142
12273,12273,2016-11-12,Sweden,KaggleRama,Kaggle Mug,516
12274,12274,2016-11-12,Sweden,KaggleRama,Kaggle Hat,731
12275,12275,2016-11-12,Sweden,KaggleRama,Kaggle Sticker,259
12276,12276,2016-11-13,Finland,KaggleMart,Kaggle Mug,240
12277,12277,2016-11-13,Finland,KaggleMart,Kaggle Hat,322
12278,12278,2016-11-13,Finland,KaggleMart,Kaggle Sticker,111
12279,12279,2016-11-13,Finland,KaggleRama,Kaggle Mug,392
12280,12280,2016-11-13,Finland,KaggleRama,Kaggle Hat,560
12281,12281,2016-11-13,Finland,KaggleRama,Kaggle Sticker,212
12282,12282,2016-11-13,Norway,KaggleMart,Kaggle Mug,375
12283,12283,2016-11-13,Norway,KaggleMart,Kaggle Hat,539
12284,12284,2016-11-13,Norway,KaggleMart,Kaggle Sticker,182
12285,12285,2016-11-13,Norway,KaggleRama,Kaggle Mug,660
12286,12286,2016-11-13,Norway,KaggleRama,Kaggle Hat,874
12287,12287,2016-11-13,Norway,KaggleRama,Kaggle Sticker,320
12288,12288,2016-11-13,Sweden,KaggleMart,Kaggle Mug,307
12289,12289,2016-11-13,Sweden,KaggleMart,Kaggle Hat,394
12290,12290,2016-11-13,Sweden,KaggleMart,Kaggle Sticker,130
12291,12291,2016-11-13,Sweden,KaggleRama,Kaggle Mug,540
12292,12292,2016-11-13,Sweden,KaggleRama,Kaggle Hat,631
12293,12293,2016-11-13,Sweden,KaggleRama,Kaggle Sticker,228
12294,12294,2016-11-14,Finland,KaggleMart,Kaggle Mug,192
12295,12295,2016-11-14,Finland,KaggleMart,Kaggle Hat,253
12296,12296,2016-11-14,Finland,KaggleMart,Kaggle Sticker,87
12297,12297,2016-11-14,Finland,KaggleRama,Kaggle Mug,349
12298,12298,2016-11-14,Finland,KaggleRama,Kaggle Hat,448
12299,12299,2016-11-14,Finland,KaggleRama,Kaggle Sticker,160
12300,12300,2016-11-14,Norway,KaggleMart,Kaggle Mug,307
12301,12301,2016-11-14,Norway,KaggleMart,Kaggle Hat,440
12302,12302,2016-11-14,Norway,KaggleMart,Kaggle Sticker,149
12303,12303,2016-11-14,Norway,KaggleRama,Kaggle Mug,506
12304,12304,2016-11-14,Norway,KaggleRama,Kaggle Hat,656
12305,12305,2016-11-14,Norway,KaggleRama,Kaggle Sticker,248
12306,12306,2016-11-14,Sweden,KaggleMart,Kaggle Mug,226
12307,12307,2016-11-14,Sweden,KaggleMart,Kaggle Hat,301
12308,12308,2016-11-14,Sweden,KaggleMart,Kaggle Sticker,117
12309,12309,2016-11-14,Sweden,KaggleRama,Kaggle Mug,391
12310,12310,2016-11-14,Sweden,KaggleRama,Kaggle Hat,537
12311,12311,2016-11-14,Sweden,KaggleRama,Kaggle Sticker,175
12312,12312,2016-11-15,Finland,KaggleMart,Kaggle Mug,194
12313,12313,2016-11-15,Finland,KaggleMart,Kaggle Hat,257
12314,12314,2016-11-15,Finland,KaggleMart,Kaggle Sticker,84
12315,12315,2016-11-15,Finland,KaggleRama,Kaggle Mug,326
12316,12316,2016-11-15,Finland,KaggleRama,Kaggle Hat,420
12317,12317,2016-11-15,Finland,KaggleRama,Kaggle Sticker,155
12318,12318,2016-11-15,Norway,KaggleMart,Kaggle Mug,316
12319,12319,2016-11-15,Norway,KaggleMart,Kaggle Hat,414
12320,12320,2016-11-15,Norway,KaggleMart,Kaggle Sticker,131
12321,12321,2016-11-15,Norway,KaggleRama,Kaggle Mug,537
12322,12322,2016-11-15,Norway,KaggleRama,Kaggle Hat,765
12323,12323,2016-11-15,Norway,KaggleRama,Kaggle Sticker,236
12324,12324,2016-11-15,Sweden,KaggleMart,Kaggle Mug,221
12325,12325,2016-11-15,Sweden,KaggleMart,Kaggle Hat,308
12326,12326,2016-11-15,Sweden,KaggleMart,Kaggle Sticker,100
12327,12327,2016-11-15,Sweden,KaggleRama,Kaggle Mug,381
12328,12328,2016-11-15,Sweden,KaggleRama,Kaggle Hat,550
12329,12329,2016-11-15,Sweden,KaggleRama,Kaggle Sticker,192
12330,12330,2016-11-16,Finland,KaggleMart,Kaggle Mug,183
12331,12331,2016-11-16,Finland,KaggleMart,Kaggle Hat,249
12332,12332,2016-11-16,Finland,KaggleMart,Kaggle Sticker,87
12333,12333,2016-11-16,Finland,KaggleRama,Kaggle Mug,342
12334,12334,2016-11-16,Finland,KaggleRama,Kaggle Hat,385
12335,12335,2016-11-16,Finland,KaggleRama,Kaggle Sticker,152
12336,12336,2016-11-16,Norway,KaggleMart,Kaggle Mug,293
12337,12337,2016-11-16,Norway,KaggleMart,Kaggle Hat,402
12338,12338,2016-11-16,Norway,KaggleMart,Kaggle Sticker,138
12339,12339,2016-11-16,Norway,KaggleRama,Kaggle Mug,548
12340,12340,2016-11-16,Norway,KaggleRama,Kaggle Hat,774
12341,12341,2016-11-16,Norway,KaggleRama,Kaggle Sticker,249
12342,12342,2016-11-16,Sweden,KaggleMart,Kaggle Mug,207
12343,12343,2016-11-16,Sweden,KaggleMart,Kaggle Hat,317
12344,12344,2016-11-16,Sweden,KaggleMart,Kaggle Sticker,107
12345,12345,2016-11-16,Sweden,KaggleRama,Kaggle Mug,394
12346,12346,2016-11-16,Sweden,KaggleRama,Kaggle Hat,526
12347,12347,2016-11-16,Sweden,KaggleRama,Kaggle Sticker,185
12348,12348,2016-11-17,Finland,KaggleMart,Kaggle Mug,188
12349,12349,2016-11-17,Finland,KaggleMart,Kaggle Hat,259
12350,12350,2016-11-17,Finland,KaggleMart,Kaggle Sticker,86
12351,12351,2016-11-17,Finland,KaggleRama,Kaggle Mug,335
12352,12352,2016-11-17,Finland,KaggleRama,Kaggle Hat,461
12353,12353,2016-11-17,Finland,KaggleRama,Kaggle Sticker,147
12354,12354,2016-11-17,Norway,KaggleMart,Kaggle Mug,318
12355,12355,2016-11-17,Norway,KaggleMart,Kaggle Hat,439
12356,12356,2016-11-17,Norway,KaggleMart,Kaggle Sticker,131
12357,12357,2016-11-17,Norway,KaggleRama,Kaggle Mug,532
12358,12358,2016-11-17,Norway,KaggleRama,Kaggle Hat,715
12359,12359,2016-11-17,Norway,KaggleRama,Kaggle Sticker,236
12360,12360,2016-11-17,Sweden,KaggleMart,Kaggle Mug,229
12361,12361,2016-11-17,Sweden,KaggleMart,Kaggle Hat,302
12362,12362,2016-11-17,Sweden,KaggleMart,Kaggle Sticker,103
12363,12363,2016-11-17,Sweden,KaggleRama,Kaggle Mug,419
12364,12364,2016-11-17,Sweden,KaggleRama,Kaggle Hat,579
12365,12365,2016-11-17,Sweden,KaggleRama,Kaggle Sticker,179
12366,12366,2016-11-18,Finland,KaggleMart,Kaggle Mug,205
12367,12367,2016-11-18,Finland,KaggleMart,Kaggle Hat,266
12368,12368,2016-11-18,Finland,KaggleMart,Kaggle Sticker,97
12369,12369,2016-11-18,Finland,KaggleRama,Kaggle Mug,381
12370,12370,2016-11-18,Finland,KaggleRama,Kaggle Hat,441
12371,12371,2016-11-18,Finland,KaggleRama,Kaggle Sticker,170
12372,12372,2016-11-18,Norway,KaggleMart,Kaggle Mug,348
12373,12373,2016-11-18,Norway,KaggleMart,Kaggle Hat,389
12374,12374,2016-11-18,Norway,KaggleMart,Kaggle Sticker,152
12375,12375,2016-11-18,Norway,KaggleRama,Kaggle Mug,535
12376,12376,2016-11-18,Norway,KaggleRama,Kaggle Hat,665
12377,12377,2016-11-18,Norway,KaggleRama,Kaggle Sticker,293
12378,12378,2016-11-18,Sweden,KaggleMart,Kaggle Mug,241
12379,12379,2016-11-18,Sweden,KaggleMart,Kaggle Hat,323
12380,12380,2016-11-18,Sweden,KaggleMart,Kaggle Sticker,104
12381,12381,2016-11-18,Sweden,KaggleRama,Kaggle Mug,393
12382,12382,2016-11-18,Sweden,KaggleRama,Kaggle Hat,568
12383,12383,2016-11-18,Sweden,KaggleRama,Kaggle Sticker,197
12384,12384,2016-11-19,Finland,KaggleMart,Kaggle Mug,232
12385,12385,2016-11-19,Finland,KaggleMart,Kaggle Hat,317
12386,12386,2016-11-19,Finland,KaggleMart,Kaggle Sticker,112
12387,12387,2016-11-19,Finland,KaggleRama,Kaggle Mug,419
12388,12388,2016-11-19,Finland,KaggleRama,Kaggle Hat,598
12389,12389,2016-11-19,Finland,KaggleRama,Kaggle Sticker,184
12390,12390,2016-11-19,Norway,KaggleMart,Kaggle Mug,393
12391,12391,2016-11-19,Norway,KaggleMart,Kaggle Hat,486
12392,12392,2016-11-19,Norway,KaggleMart,Kaggle Sticker,185
12393,12393,2016-11-19,Norway,KaggleRama,Kaggle Mug,634
12394,12394,2016-11-19,Norway,KaggleRama,Kaggle Hat,915
12395,12395,2016-11-19,Norway,KaggleRama,Kaggle Sticker,319
12396,12396,2016-11-19,Sweden,KaggleMart,Kaggle Mug,289
12397,12397,2016-11-19,Sweden,KaggleMart,Kaggle Hat,406
12398,12398,2016-11-19,Sweden,KaggleMart,Kaggle Sticker,118
12399,12399,2016-11-19,Sweden,KaggleRama,Kaggle Mug,475
12400,12400,2016-11-19,Sweden,KaggleRama,Kaggle Hat,738
12401,12401,2016-11-19,Sweden,KaggleRama,Kaggle Sticker,219
12402,12402,2016-11-20,Finland,KaggleMart,Kaggle Mug,257
12403,12403,2016-11-20,Finland,KaggleMart,Kaggle Hat,311
12404,12404,2016-11-20,Finland,KaggleMart,Kaggle Sticker,110
12405,12405,2016-11-20,Finland,KaggleRama,Kaggle Mug,375
12406,12406,2016-11-20,Finland,KaggleRama,Kaggle Hat,628
12407,12407,2016-11-20,Finland,KaggleRama,Kaggle Sticker,187
12408,12408,2016-11-20,Norway,KaggleMart,Kaggle Mug,394
12409,12409,2016-11-20,Norway,KaggleMart,Kaggle Hat,495
12410,12410,2016-11-20,Norway,KaggleMart,Kaggle Sticker,176
12411,12411,2016-11-20,Norway,KaggleRama,Kaggle Mug,660
12412,12412,2016-11-20,Norway,KaggleRama,Kaggle Hat,870
12413,12413,2016-11-20,Norway,KaggleRama,Kaggle Sticker,324
12414,12414,2016-11-20,Sweden,KaggleMart,Kaggle Mug,260
12415,12415,2016-11-20,Sweden,KaggleMart,Kaggle Hat,403
12416,12416,2016-11-20,Sweden,KaggleMart,Kaggle Sticker,115
12417,12417,2016-11-20,Sweden,KaggleRama,Kaggle Mug,511
12418,12418,2016-11-20,Sweden,KaggleRama,Kaggle Hat,644
12419,12419,2016-11-20,Sweden,KaggleRama,Kaggle Sticker,235
12420,12420,2016-11-21,Finland,KaggleMart,Kaggle Mug,202
12421,12421,2016-11-21,Finland,KaggleMart,Kaggle Hat,270
12422,12422,2016-11-21,Finland,KaggleMart,Kaggle Sticker,85
12423,12423,2016-11-21,Finland,KaggleRama,Kaggle Mug,342
12424,12424,2016-11-21,Finland,KaggleRama,Kaggle Hat,462
12425,12425,2016-11-21,Finland,KaggleRama,Kaggle Sticker,148
12426,12426,2016-11-21,Norway,KaggleMart,Kaggle Mug,306
12427,12427,2016-11-21,Norway,KaggleMart,Kaggle Hat,430
12428,12428,2016-11-21,Norway,KaggleMart,Kaggle Sticker,139
12429,12429,2016-11-21,Norway,KaggleRama,Kaggle Mug,515
12430,12430,2016-11-21,Norway,KaggleRama,Kaggle Hat,672
12431,12431,2016-11-21,Norway,KaggleRama,Kaggle Sticker,259
12432,12432,2016-11-21,Sweden,KaggleMart,Kaggle Mug,223
12433,12433,2016-11-21,Sweden,KaggleMart,Kaggle Hat,311
12434,12434,2016-11-21,Sweden,KaggleMart,Kaggle Sticker,113
12435,12435,2016-11-21,Sweden,KaggleRama,Kaggle Mug,384
12436,12436,2016-11-21,Sweden,KaggleRama,Kaggle Hat,503
12437,12437,2016-11-21,Sweden,KaggleRama,Kaggle Sticker,178
12438,12438,2016-11-22,Finland,KaggleMart,Kaggle Mug,194
12439,12439,2016-11-22,Finland,KaggleMart,Kaggle Hat,278
12440,12440,2016-11-22,Finland,KaggleMart,Kaggle Sticker,87
12441,12441,2016-11-22,Finland,KaggleRama,Kaggle Mug,306
12442,12442,2016-11-22,Finland,KaggleRama,Kaggle Hat,439
12443,12443,2016-11-22,Finland,KaggleRama,Kaggle Sticker,161
12444,12444,2016-11-22,Norway,KaggleMart,Kaggle Mug,308
12445,12445,2016-11-22,Norway,KaggleMart,Kaggle Hat,429
12446,12446,2016-11-22,Norway,KaggleMart,Kaggle Sticker,139
12447,12447,2016-11-22,Norway,KaggleRama,Kaggle Mug,557
12448,12448,2016-11-22,Norway,KaggleRama,Kaggle Hat,727
12449,12449,2016-11-22,Norway,KaggleRama,Kaggle Sticker,226
12450,12450,2016-11-22,Sweden,KaggleMart,Kaggle Mug,241
12451,12451,2016-11-22,Sweden,KaggleMart,Kaggle Hat,294
12452,12452,2016-11-22,Sweden,KaggleMart,Kaggle Sticker,100
12453,12453,2016-11-22,Sweden,KaggleRama,Kaggle Mug,402
12454,12454,2016-11-22,Sweden,KaggleRama,Kaggle Hat,555
12455,12455,2016-11-22,Sweden,KaggleRama,Kaggle Sticker,179
12456,12456,2016-11-23,Finland,KaggleMart,Kaggle Mug,189
12457,12457,2016-11-23,Finland,KaggleMart,Kaggle Hat,256
12458,12458,2016-11-23,Finland,KaggleMart,Kaggle Sticker,84
12459,12459,2016-11-23,Finland,KaggleRama,Kaggle Mug,307
12460,12460,2016-11-23,Finland,KaggleRama,Kaggle Hat,430
12461,12461,2016-11-23,Finland,KaggleRama,Kaggle Sticker,128
12462,12462,2016-11-23,Norway,KaggleMart,Kaggle Mug,275
12463,12463,2016-11-23,Norway,KaggleMart,Kaggle Hat,425
12464,12464,2016-11-23,Norway,KaggleMart,Kaggle Sticker,141
12465,12465,2016-11-23,Norway,KaggleRama,Kaggle Mug,516
12466,12466,2016-11-23,Norway,KaggleRama,Kaggle Hat,788
12467,12467,2016-11-23,Norway,KaggleRama,Kaggle Sticker,229
12468,12468,2016-11-23,Sweden,KaggleMart,Kaggle Mug,222
12469,12469,2016-11-23,Sweden,KaggleMart,Kaggle Hat,296
12470,12470,2016-11-23,Sweden,KaggleMart,Kaggle Sticker,105
12471,12471,2016-11-23,Sweden,KaggleRama,Kaggle Mug,396
12472,12472,2016-11-23,Sweden,KaggleRama,Kaggle Hat,553
12473,12473,2016-11-23,Sweden,KaggleRama,Kaggle Sticker,180
12474,12474,2016-11-24,Finland,KaggleMart,Kaggle Mug,180
12475,12475,2016-11-24,Finland,KaggleMart,Kaggle Hat,268
12476,12476,2016-11-24,Finland,KaggleMart,Kaggle Sticker,85
12477,12477,2016-11-24,Finland,KaggleRama,Kaggle Mug,348
12478,12478,2016-11-24,Finland,KaggleRama,Kaggle Hat,462
12479,12479,2016-11-24,Finland,KaggleRama,Kaggle Sticker,154
12480,12480,2016-11-24,Norway,KaggleMart,Kaggle Mug,331
12481,12481,2016-11-24,Norway,KaggleMart,Kaggle Hat,434
12482,12482,2016-11-24,Norway,KaggleMart,Kaggle Sticker,143
12483,12483,2016-11-24,Norway,KaggleRama,Kaggle Mug,508
12484,12484,2016-11-24,Norway,KaggleRama,Kaggle Hat,774
12485,12485,2016-11-24,Norway,KaggleRama,Kaggle Sticker,252
12486,12486,2016-11-24,Sweden,KaggleMart,Kaggle Mug,224
12487,12487,2016-11-24,Sweden,KaggleMart,Kaggle Hat,291
12488,12488,2016-11-24,Sweden,KaggleMart,Kaggle Sticker,107
12489,12489,2016-11-24,Sweden,KaggleRama,Kaggle Mug,380
12490,12490,2016-11-24,Sweden,KaggleRama,Kaggle Hat,521
12491,12491,2016-11-24,Sweden,KaggleRama,Kaggle Sticker,192
12492,12492,2016-11-25,Finland,KaggleMart,Kaggle Mug,200
12493,12493,2016-11-25,Finland,KaggleMart,Kaggle Hat,286
12494,12494,2016-11-25,Finland,KaggleMart,Kaggle Sticker,89
12495,12495,2016-11-25,Finland,KaggleRama,Kaggle Mug,363
12496,12496,2016-11-25,Finland,KaggleRama,Kaggle Hat,479
12497,12497,2016-11-25,Finland,KaggleRama,Kaggle Sticker,161
12498,12498,2016-11-25,Norway,KaggleMart,Kaggle Mug,313
12499,12499,2016-11-25,Norway,KaggleMart,Kaggle Hat,439
12500,12500,2016-11-25,Norway,KaggleMart,Kaggle Sticker,139
12501,12501,2016-11-25,Norway,KaggleRama,Kaggle Mug,569
12502,12502,2016-11-25,Norway,KaggleRama,Kaggle Hat,740
12503,12503,2016-11-25,Norway,KaggleRama,Kaggle Sticker,265
12504,12504,2016-11-25,Sweden,KaggleMart,Kaggle Mug,250
12505,12505,2016-11-25,Sweden,KaggleMart,Kaggle Hat,345
12506,12506,2016-11-25,Sweden,KaggleMart,Kaggle Sticker,109
12507,12507,2016-11-25,Sweden,KaggleRama,Kaggle Mug,412
12508,12508,2016-11-25,Sweden,KaggleRama,Kaggle Hat,571
12509,12509,2016-11-25,Sweden,KaggleRama,Kaggle Sticker,178
12510,12510,2016-11-26,Finland,KaggleMart,Kaggle Mug,248
12511,12511,2016-11-26,Finland,KaggleMart,Kaggle Hat,380
12512,12512,2016-11-26,Finland,KaggleMart,Kaggle Sticker,108
12513,12513,2016-11-26,Finland,KaggleRama,Kaggle Mug,454
12514,12514,2016-11-26,Finland,KaggleRama,Kaggle Hat,542
12515,12515,2016-11-26,Finland,KaggleRama,Kaggle Sticker,189
12516,12516,2016-11-26,Norway,KaggleMart,Kaggle Mug,382
12517,12517,2016-11-26,Norway,KaggleMart,Kaggle Hat,533
12518,12518,2016-11-26,Norway,KaggleMart,Kaggle Sticker,174
12519,12519,2016-11-26,Norway,KaggleRama,Kaggle Mug,691
12520,12520,2016-11-26,Norway,KaggleRama,Kaggle Hat,914
12521,12521,2016-11-26,Norway,KaggleRama,Kaggle Sticker,284
12522,12522,2016-11-26,Sweden,KaggleMart,Kaggle Mug,288
12523,12523,2016-11-26,Sweden,KaggleMart,Kaggle Hat,414
12524,12524,2016-11-26,Sweden,KaggleMart,Kaggle Sticker,126
12525,12525,2016-11-26,Sweden,KaggleRama,Kaggle Mug,517
12526,12526,2016-11-26,Sweden,KaggleRama,Kaggle Hat,769
12527,12527,2016-11-26,Sweden,KaggleRama,Kaggle Sticker,220
12528,12528,2016-11-27,Finland,KaggleMart,Kaggle Mug,245
12529,12529,2016-11-27,Finland,KaggleMart,Kaggle Hat,329
12530,12530,2016-11-27,Finland,KaggleMart,Kaggle Sticker,111
12531,12531,2016-11-27,Finland,KaggleRama,Kaggle Mug,439
12532,12532,2016-11-27,Finland,KaggleRama,Kaggle Hat,543
12533,12533,2016-11-27,Finland,KaggleRama,Kaggle Sticker,183
12534,12534,2016-11-27,Norway,KaggleMart,Kaggle Mug,367
12535,12535,2016-11-27,Norway,KaggleMart,Kaggle Hat,563
12536,12536,2016-11-27,Norway,KaggleMart,Kaggle Sticker,168
12537,12537,2016-11-27,Norway,KaggleRama,Kaggle Mug,658
12538,12538,2016-11-27,Norway,KaggleRama,Kaggle Hat,922
12539,12539,2016-11-27,Norway,KaggleRama,Kaggle Sticker,313
12540,12540,2016-11-27,Sweden,KaggleMart,Kaggle Mug,274
12541,12541,2016-11-27,Sweden,KaggleMart,Kaggle Hat,413
12542,12542,2016-11-27,Sweden,KaggleMart,Kaggle Sticker,114
12543,12543,2016-11-27,Sweden,KaggleRama,Kaggle Mug,493
12544,12544,2016-11-27,Sweden,KaggleRama,Kaggle Hat,713
12545,12545,2016-11-27,Sweden,KaggleRama,Kaggle Sticker,239
12546,12546,2016-11-28,Finland,KaggleMart,Kaggle Mug,196
12547,12547,2016-11-28,Finland,KaggleMart,Kaggle Hat,276
12548,12548,2016-11-28,Finland,KaggleMart,Kaggle Sticker,82
12549,12549,2016-11-28,Finland,KaggleRama,Kaggle Mug,340
12550,12550,2016-11-28,Finland,KaggleRama,Kaggle Hat,481
12551,12551,2016-11-28,Finland,KaggleRama,Kaggle Sticker,158
12552,12552,2016-11-28,Norway,KaggleMart,Kaggle Mug,285
12553,12553,2016-11-28,Norway,KaggleMart,Kaggle Hat,434
12554,12554,2016-11-28,Norway,KaggleMart,Kaggle Sticker,132
12555,12555,2016-11-28,Norway,KaggleRama,Kaggle Mug,507
12556,12556,2016-11-28,Norway,KaggleRama,Kaggle Hat,774
12557,12557,2016-11-28,Norway,KaggleRama,Kaggle Sticker,237
12558,12558,2016-11-28,Sweden,KaggleMart,Kaggle Mug,239
12559,12559,2016-11-28,Sweden,KaggleMart,Kaggle Hat,309
12560,12560,2016-11-28,Sweden,KaggleMart,Kaggle Sticker,105
12561,12561,2016-11-28,Sweden,KaggleRama,Kaggle Mug,433
12562,12562,2016-11-28,Sweden,KaggleRama,Kaggle Hat,566
12563,12563,2016-11-28,Sweden,KaggleRama,Kaggle Sticker,168
12564,12564,2016-11-29,Finland,KaggleMart,Kaggle Mug,190
12565,12565,2016-11-29,Finland,KaggleMart,Kaggle Hat,288
12566,12566,2016-11-29,Finland,KaggleMart,Kaggle Sticker,86
12567,12567,2016-11-29,Finland,KaggleRama,Kaggle Mug,339
12568,12568,2016-11-29,Finland,KaggleRama,Kaggle Hat,473
12569,12569,2016-11-29,Finland,KaggleRama,Kaggle Sticker,151
12570,12570,2016-11-29,Norway,KaggleMart,Kaggle Mug,293
12571,12571,2016-11-29,Norway,KaggleMart,Kaggle Hat,427
12572,12572,2016-11-29,Norway,KaggleMart,Kaggle Sticker,131
12573,12573,2016-11-29,Norway,KaggleRama,Kaggle Mug,500
12574,12574,2016-11-29,Norway,KaggleRama,Kaggle Hat,787
12575,12575,2016-11-29,Norway,KaggleRama,Kaggle Sticker,249
12576,12576,2016-11-29,Sweden,KaggleMart,Kaggle Mug,234
12577,12577,2016-11-29,Sweden,KaggleMart,Kaggle Hat,315
12578,12578,2016-11-29,Sweden,KaggleMart,Kaggle Sticker,96
12579,12579,2016-11-29,Sweden,KaggleRama,Kaggle Mug,405
12580,12580,2016-11-29,Sweden,KaggleRama,Kaggle Hat,476
